"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id"
"L1B","20260211_2379","20260211_2379_19704_79","","","0","","L1B"
"L1B","20260211_2379","20260211_2379_19704_80","","","0","","L1B"
"L1B","20260211_2379","20260211_2379_19704_81","","","0","","L1B"
"L1B","20260211_2379","20260211_2379_19704_82","","","0","","L1B"
"L1B","20260211_2379","20260211_2379_19704_83","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_0","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_1","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_2","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_3","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_4","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_5","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_6","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_7","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_8","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_9","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_10","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_11","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_12","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_13","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_14","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_15","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_16","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_17","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_18","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_19","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_20","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_21","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_22","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_23","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_24","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_25","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_26","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_27","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_28","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_29","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_30","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_31","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_32","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_33","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_34","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_35","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_36","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_37","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_38","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_39","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_40","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_41","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_42","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_43","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_44","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_45","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_46","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_47","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_48","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_49","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_50","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_51","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_52","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_53","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_54","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_55","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_56","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_57","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_58","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_59","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_60","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_61","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_62","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_63","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_64","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_65","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_66","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_67","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_68","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_69","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_70","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_71","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_72","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_73","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_74","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_75","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_76","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_77","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_78","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_79","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_80","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_81","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_82","","","0","","L1B"
"L1B","20260212_2379","20260212_2379_19704_83","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_0","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_1","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_2","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_3","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_4","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_5","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_6","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_7","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_8","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_9","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_10","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_11","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_12","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_13","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_14","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_15","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_16","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_17","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_18","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_19","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_20","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_21","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_22","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_23","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_24","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_25","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_26","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_27","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_28","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_29","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_30","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_31","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_32","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_33","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_34","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_35","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_36","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_37","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_38","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_39","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_40","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_41","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_42","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_43","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_44","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_45","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_46","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_47","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_48","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_49","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_50","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_51","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_52","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_53","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_54","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_55","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_56","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_57","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_58","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_59","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_60","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_61","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_62","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_63","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_64","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_65","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_66","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_67","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_68","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_69","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_70","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_71","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_72","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_73","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_74","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_75","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_76","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_77","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_78","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_79","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_80","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_81","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_82","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_83","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_84","","","0","","L1B"
"L1B","20260213_2378","20260213_2378_19693_85","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_0","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_1","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_2","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_3","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_4","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_5","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_6","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_7","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_8","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_9","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_10","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_11","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_12","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_13","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_14","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_15","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_16","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_17","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_18","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_19","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_20","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_21","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_22","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_23","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_24","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_25","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_26","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_27","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_28","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_29","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_30","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_31","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_32","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_33","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_34","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_35","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_36","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_37","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_38","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_39","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_40","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_41","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_42","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_43","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_44","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_45","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_46","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_47","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_48","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_49","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_50","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_51","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_52","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_53","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_54","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_55","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_56","","","0","","L1B"
"L1B","20260214_1743","20260214_1743_14662_57","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_0","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_1","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_2","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_3","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_4","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_5","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_6","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_7","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_8","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_9","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_10","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_11","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_12","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_13","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_14","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_15","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_16","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_17","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_18","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_19","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_20","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_21","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_22","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_23","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_24","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_25","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_26","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_27","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_28","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_29","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_30","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_31","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_32","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_33","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_34","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_35","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_36","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_37","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_38","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_39","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_40","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_41","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_42","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_43","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_44","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_45","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_46","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_47","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_48","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_49","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_50","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_51","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_52","","","0","","L1B"
"L1B","20260215_1321","20260215_1321_11299_53","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_0","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_1","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_2","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_3","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_4","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_5","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_6","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_7","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_8","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_9","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_10","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_11","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_12","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_13","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_14","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_15","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_16","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_17","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_18","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_19","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_20","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_21","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_22","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_23","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_24","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_25","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_26","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_27","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_28","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_29","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_30","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_31","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_32","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_33","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_34","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_35","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_36","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_37","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_38","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_39","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_40","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_41","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_42","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_43","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_44","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_45","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_46","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_47","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_48","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_49","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_50","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_51","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_52","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_53","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_54","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_55","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_56","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_57","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_58","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_59","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_60","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_61","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_62","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_63","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_64","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_65","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_66","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_67","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_68","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_69","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_70","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_71","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_72","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_73","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_74","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_75","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_76","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_77","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_78","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_79","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_80","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_81","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_82","","","0","","L1B"
"L1B","20260216_2379","20260216_2379_19704_83","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_0","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_1","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_2","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_3","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_4","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_5","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_6","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_7","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_8","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_9","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_10","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_11","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_12","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_13","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_14","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_15","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_16","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_17","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_18","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_19","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_20","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_21","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_22","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_23","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_24","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_25","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_26","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_27","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_28","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_29","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_30","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_31","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_32","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_33","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_34","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_35","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_36","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_37","","","0","","L1B"
"L1B","20260217_2379","20260217_2379_19704_38","","","0","","L1B"
